dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
05-03-2016 23:52,FLUCHTFAHRZEUG_MX5_1.HD_LEDER_KLIMA_TÜV_NEU,privat,Angebot,3500,control,cabrio,2004,manuell,110,mx_reihe,150000,11,benzin,mazda,,05-03-2016 00:00,0,49762,10-03-2016 07:40
22-03-2016 22:41,Ford_Mondeo_1.8,privat,Angebot,3100,control,limousine,2005,manuell,125,mondeo,125000,9,benzin,ford,nein,22-03-2016 00:00,0,24119,27-03-2016 01:15
10-03-2016 09:51,Audi_A3_2.0_TDI_Sportback_Ambition_S_Tronic__AHK__Xen,privat,Angebot,29500,test,kombi,2015,automatik,150,a3,5000,9,diesel,audi,nein,10-03-2016 00:00,0,85095,10-03-2016 21:17
04-04-2016 17:54,Citroën_Xsara_Picasso_2.0_Automatik_Exclusive,privat,Angebot,3498,test,bus,2006,automatik,136,andere,150000,12,benzin,citroen,nein,04-04-2016 00:00,0,21502,06-04-2016 19:48
12-03-2016 20:57,schoener_golf_4_klima_und_schiebedach,privat,Angebot,1300,test,limousine,1999,manuell,100,golf,150000,12,benzin,volkswagen,nein,12-03-2016 00:00,0,63911,12-03-2016 21:47
11-03-2016 13:36,Audi_A4_1.8_T,privat,Angebot,2300,test,limousine,2000,manuell,150,a4,150000,8,benzin,audi,nein,11-03-2016 00:00,0,87672,07-04-2016 08:16
22-03-2016 18:45,Ford_Focus_1_6_Benzin_5_Tuerer_Klima_scheckheft_90.000km_1._Hand,privat,Angebot,1490,control,limousine,1998,manuell,101,focus,90000,11,benzin,ford,nein,22-03-2016 00:00,0,13589,31-03-2016 17:16
11-03-2016 18:40,Mercedes_Benz_200,privat,Angebot,1590,test,limousine,1996,manuell,136,andere,150000,8,benzin,mercedes_benz,nein,11-03-2016 00:00,0,84032,05-04-2016 19:47
22-03-2016 19:44,Vw_Polo_BJ_1996_TÜV_12/2016,privat,Angebot,150,test,kleinwagen,1996,manuell,0,polo,150000,1,benzin,volkswagen,nein,22-03-2016 00:00,0,64297,06-04-2016 12:16
10-03-2016 21:38,Passat_Variant_1_8l_35i_abzugeben,privat,Angebot,0,control,kombi,1993,manuell,90,passat,150000,10,benzin,volkswagen,ja,10-03-2016 00:00,0,33605,17-03-2016 14:17
22-03-2016 01:00,VW_Polo_60_Servo__TÜV_neu.,privat,Angebot,950,control,kleinwagen,1997,manuell,60,polo,150000,3,benzin,volkswagen,nein,22-03-2016 00:00,0,47179,27-03-2016 19:48
03-04-2016 15:38,Opel_Vectra_2.2_GTS,privat,Angebot,4750,test,limousine,2002,automatik,147,vectra,100000,9,benzin,opel,nein,03-04-2016 00:00,0,68519,05-04-2016 14:44
24-03-2016 13:54,Skoda_Octavia_2.0_Combi,privat,Angebot,2950,control,kombi,2004,automatik,116,octavia,150000,6,benzin,skoda,ja,24-03-2016 00:00,0,51580,30-03-2016 15:44
10-03-2016 21:51,mitsubishi_lancer_kombi__klima,privat,Angebot,950,control,kombi,2000,manuell,0,lancer,150000,2,,mitsubishi,nein,10-03-2016 00:00,0,79100,12-03-2016 14:46
20-03-2016 12:58,Audi_TT_Coupe_2.0_TDI_ultra,privat,Angebot,36500,test,coupe,2015,manuell,184,tt,20000,4,diesel,audi,nein,20-03-2016 00:00,0,80809,06-04-2016 13:15
31-03-2016 15:50,Volkswagen_VW_T4_Caravelle_2_5_Tdi,privat,Angebot,6999,control,bus,2003,automatik,102,transporter,150000,4,diesel,volkswagen,nein,31-03-2016 00:00,0,30926,06-04-2016 09:44
08-03-2016 18:44,VW_LUPO_1.0_EURO_4,privat,Angebot,1200,test,,2005,manuell,0,lupo,150000,1,,volkswagen,nein,08-03-2016 00:00,0,94034,09-03-2016 09:47
03-04-2016 16:46,Suzuki_Grand_Vitara_2.5_V6_gepflegt!,privat,Angebot,4299,control,suv,2000,automatik,0,grand,150000,9,benzin,suzuki,nein,03-04-2016 00:00,0,37130,03-04-2016 16:46
08-03-2016 13:51,Nissan_Micra,privat,Angebot,159,control,,2000,,0,micra,150000,0,benzin,nissan,,08-03-2016 00:00,0,72108,05-04-2016 19:18
05-04-2016 22:06,Audi_V6_2.4_Avant_TOP_ZUSTAND_NEUER_MOTOR_UND_STEUERKETTEN,privat,Angebot,12600,control,kombi,2005,manuell,177,a6,150000,5,benzin,audi,nein,05-04-2016 00:00,0,61440,05-04-2016 22:25
16-03-2016 17:48,Peugeot_308_150_THP,privat,Angebot,2900,control,limousine,2007,manuell,150,3_reihe,150000,11,benzin,peugeot,nein,16-03-2016 00:00,0,90489,16-03-2016 17:48
09-03-2016 09:49,Vw_Passat_1_8_Turbo,privat,Angebot,750,test,limousine,1998,manuell,150,passat,150000,2,benzin,volkswagen,ja,09-03-2016 00:00,0,21493,29-03-2016 05:16
29-03-2016 15:46,Volvo_V40_Zahnriemen_gerissen,privat,Angebot,400,control,kombi,1998,manuell,115,v40,150000,5,benzin,volvo,ja,29-03-2016 00:00,0,99846,06-04-2016 01:17
03-04-2016 10:50,vw_arosa_1.0,privat,Angebot,550,control,,2016,,50,andere,150000,12,,volkswagen,,03-04-2016 00:00,0,32105,03-04-2016 10:50
22-03-2016 12:53,Fiat_Punto_1.2_8V_Active_Tuev_02/2018__km_59000,privat,Angebot,2100,control,kleinwagen,2003,manuell,60,punto,60000,9,benzin,fiat,ja,22-03-2016 00:00,0,42117,06-04-2016 02:16
30-03-2016 21:56,Opel_Zafira_7_Sitzer_LPG_und_Benzin,privat,Angebot,1900,test,bus,2001,manuell,125,zafira,150000,4,lpg,opel,,30-03-2016 00:00,0,47057,30-03-2016 21:56
23-03-2016 19:53,Ford_Focus_Turnier_1.6_TDCi_DPF_NAVI_KLIMA_AHK_TÜV,privat,Angebot,4749,control,kombi,2007,manuell,109,focus,150000,6,diesel,ford,nein,23-03-2016 00:00,0,27751,04-04-2016 00:44
01-04-2016 00:39,hallo_hier_mit_verkaufe_ich_mein_vw_touran_1_9_TDI,privat,Angebot,3499,test,bus,2004,automatik,77,touran,150000,12,diesel,volkswagen,nein,31-03-2016 00:00,0,21683,03-04-2016 01:19
19-03-2016 17:48,Opel_Corsa_1.0_b,privat,Angebot,600,control,kleinwagen,1997,manuell,54,corsa,150000,0,benzin,opel,,19-03-2016 00:00,0,86971,07-04-2016 04:44
17-03-2016 15:49,Renault_Twingo_Bastler/Export,privat,Angebot,350,test,kleinwagen,2000,automatik,75,twingo,125000,6,benzin,renault,ja,17-03-2016 00:00,0,33649,17-03-2016 15:49
09-03-2016 15:46,Ford_Cougar_24V,privat,Angebot,600,control,coupe,1998,manuell,170,andere,150000,12,benzin,ford,nein,09-03-2016 00:00,0,7973,07-04-2016 00:45
20-03-2016 13:43,Dacia_Sandero_1.4_MPI_Ambiance_1A_Zustand_!!,privat,Angebot,2950,test,kleinwagen,2009,manuell,75,sandero,90000,11,benzin,dacia,nein,20-03-2016 00:00,0,17109,06-04-2016 14:45
06-03-2016 00:56,BMW_320Ci_M_Paket_Sepang_Bronze_M6,privat,Angebot,5900,control,coupe,2001,manuell,170,3er,150000,7,benzin,bmw,nein,05-03-2016 00:00,0,57572,18-03-2016 03:45
08-03-2016 09:57,Mercedes_Benz_CLK_Coupe_320_Sport,privat,Angebot,1850,control,coupe,1998,automatik,218,clk,150000,6,benzin,mercedes_benz,nein,08-03-2016 00:00,0,94436,11-03-2016 23:15
22-03-2016 21:55,Seat_Leon_1.9_TDI_Top_Sport,privat,Angebot,4099,control,limousine,2004,manuell,150,leon,150000,2,diesel,seat,nein,22-03-2016 00:00,0,4229,06-04-2016 18:15
19-03-2016 21:49,VW_Golf4_TDI_Klima_AluSR_WR_TÜV,privat,Angebot,2600,control,,2017,manuell,90,golf,150000,10,,volkswagen,,19-03-2016 00:00,0,92318,26-03-2016 03:47
20-03-2016 16:43,Ford_Galaxy_16V_Ghia,privat,Angebot,2999,test,bus,2000,manuell,145,galaxy,150000,6,benzin,ford,nein,20-03-2016 00:00,0,41238,06-04-2016 21:46
14-03-2016 09:43,Mercedes_Benz_B200,privat,Angebot,5199,control,kombi,2005,automatik,193,andere,150000,7,benzin,mercedes_benz,nein,14-03-2016 00:00,0,86356,30-03-2016 17:18
01-04-2016 19:50,Opel_Corsa_1.3_CDTI_DPD_Innovation,privat,Angebot,6200,control,kleinwagen,2008,manuell,75,corsa,125000,5,diesel,opel,nein,01-04-2016 00:00,0,59929,05-04-2016 16:45
07-03-2016 16:47,BMW_318d,privat,Angebot,3200,control,limousine,2001,manuell,116,3er,150000,12,diesel,bmw,nein,07-03-2016 00:00,0,79110,03-04-2016 20:15
24-03-2016 18:25,Mercedes_Benz_190_E_1.8,privat,Angebot,1390,control,limousine,1991,manuell,109,andere,150000,1,benzin,mercedes_benz,nein,24-03-2016 00:00,0,57518,06-04-2016 04:45
14-03-2016 18:44,Golf_Sportsvan__Club&_Lounge___125_PS__Kryptongray_Met_wie_neu,privat,Angebot,22650,test,bus,2015,manuell,125,golf,10000,10,benzin,volkswagen,nein,14-03-2016 00:00,0,30890,06-04-2016 02:44
29-03-2016 15:55,Fiat_Ulysse_2.0_16V,privat,Angebot,1600,control,bus,2003,manuell,136,andere,150000,10,benzin,fiat,nein,29-03-2016 00:00,0,74357,06-04-2016 01:44
27-03-2016 12:56,"Bmw_e39_525i_touring_m_paket_voll_voll_19""_leder",privat,Angebot,7500,test,kombi,2003,automatik,193,,150000,1,,bmw,nein,27-03-2016 00:00,0,1809,07-04-2016 08:44
31-03-2016 21:47,Opel_COMBO_1_6l,privat,Angebot,3500,test,,2005,,87,combo,125000,0,benzin,opel,,31-03-2016 00:00,0,26723,06-04-2016 17:16
16-03-2016 19:38,VW_Passat_1_9tdi!!!!,privat,Angebot,2100,test,kombi,2004,manuell,106,passat,150000,2,diesel,volkswagen,nein,16-03-2016 00:00,0,26446,30-03-2016 13:48
28-03-2016 01:57,Renault_Laguna_Grandtour_2.0_Privilege,privat,Angebot,4250,test,kombi,2002,manuell,140,laguna,125000,4,benzin,renault,nein,28-03-2016 00:00,0,86343,06-04-2016 10:18
16-03-2016 20:47,Seat_Cordoba_1.9_TDI_Freeze,privat,Angebot,1199,control,kleinwagen,2002,manuell,90,cordoba,150000,1,diesel,seat,nein,16-03-2016 00:00,0,25436,24-03-2016 15:45
20-03-2016 09:56,Mazda_626_Kombi_muss_dringend_weg,privat,Angebot,199,control,kombi,1998,manuell,90,6_reihe,125000,5,benzin,mazda,nein,20-03-2016 00:00,0,84508,06-04-2016 06:17
20-03-2016 08:55,Audi_A3_1_6,privat,Angebot,4350,test,,2016,manuell,103,,150000,0,,audi,nein,20-03-2016 00:00,0,38640,06-04-2016 03:46
06-04-2016 12:06,Mercedes_Benz_S_500_4Matic,privat,Angebot,14900,control,limousine,2003,automatik,306,s_klasse,150000,11,benzin,mercedes_benz,nein,06-04-2016 00:00,0,60488,06-04-2016 12:06
26-03-2016 07:54,Nochmal_Preis_gesenkt!!!BMW_3er_Cabrio_TÜV_AU_Inspektion_neu,privat,Angebot,15500,test,cabrio,2008,manuell,170,3er,60000,10,benzin,bmw,nein,26-03-2016 00:00,0,59427,01-04-2016 22:16
19-03-2016 21:53,Nissan_Almera_Tino_Comfort____105000_KM,privat,Angebot,2890,control,bus,2002,manuell,114,almera,125000,10,benzin,nissan,nein,19-03-2016 00:00,0,53227,27-03-2016 16:44
14-03-2016 20:45,Ford_KA_Tuev_10/2017_Top_Ausstattung__Neues_model,privat,Angebot,1299,control,kleinwagen,2006,manuell,69,ka,125000,9,benzin,ford,,14-03-2016 00:00,0,4769,20-03-2016 11:18
05-04-2016 07:55,Bastler_Fahrzeug,privat,Angebot,200,test,,2000,manuell,0,clio,150000,11,benzin,renault,ja,05-04-2016 00:00,0,45886,07-04-2016 10:44
22-03-2016 07:52,Mercedes_C220_CDI_ELEGANCE_Automatik_Klima_Schiebedach_Tauschen,privat,Angebot,3500,control,limousine,2000,automatik,143,c_klasse,150000,5,diesel,mercedes_benz,nein,22-03-2016 00:00,0,27753,26-03-2016 09:46
22-03-2016 23:55,Mercedes_Benz_SL_500,privat,Angebot,7800,test,coupe,1992,,0,sl,150000,4,benzin,mercedes_benz,nein,22-03-2016 00:00,0,2826,23-03-2016 07:43
15-03-2016 06:36,VW_Golf_IV_1_4_16v,privat,Angebot,1299,test,limousine,1998,manuell,0,golf,150000,2,,volkswagen,nein,15-03-2016 00:00,0,94315,07-04-2016 14:58
22-03-2016 12:38,Volkswagen_Polo,privat,Angebot,799,control,kleinwagen,1996,manuell,45,polo,125000,5,benzin,volkswagen,nein,22-03-2016 00:00,0,86720,23-03-2016 19:46
20-03-2016 09:56,Opel_Corsa_b_Automatik___Tuev_bis_08/2017,privat,Angebot,650,control,kleinwagen,1994,automatik,60,,150000,5,benzin,opel,nein,20-03-2016 00:00,0,16761,20-03-2016 10:41
09-03-2016 18:52,BMW_E36_318i_BJ92_Limousine_Diamant_Schwarz_Schlachtfest,privat,Angebot,500,test,,1995,,0,3er,150000,0,,bmw,,09-03-2016 00:00,0,91257,07-04-2016 14:56
23-03-2016 21:38,Golf__3_Kombi_Diesel__Klima,privat,Angebot,700,test,kombi,1996,manuell,90,golf,150000,4,diesel,volkswagen,ja,23-03-2016 00:00,0,39579,06-04-2016 04:16
11-03-2016 10:50,Audi_A4_Avant_2.0_TDI_DPF_Navi_Scheckheft_Tuev_02/2017,privat,Angebot,8350,test,kombi,2008,manuell,143,a4,150000,4,diesel,audi,,11-03-2016 00:00,0,32049,14-03-2016 06:46
17-03-2016 20:53,Ford_Fiesta,privat,Angebot,1000,control,kleinwagen,1999,manuell,50,fiesta,80000,5,benzin,ford,nein,17-03-2016 00:00,0,99706,17-03-2016 20:53
19-03-2016 01:53,Zweier_Polo_Diesel,privat,Angebot,700,control,kleinwagen,1994,manuell,48,polo,125000,5,diesel,volkswagen,,19-03-2016 00:00,0,84347,06-04-2016 05:44
24-03-2016 13:54,Vectra_Caravan,privat,Angebot,0,control,kombi,1999,manuell,115,vectra,150000,12,benzin,opel,,24-03-2016 00:00,0,63065,25-03-2016 21:15
21-03-2016 02:01,Peugeot_307_110_Premium,privat,Angebot,2200,test,limousine,2003,manuell,110,,150000,12,,peugeot,,21-03-2016 00:00,0,72505,06-04-2016 00:17
19-03-2016 14:38,Nissan_350_Z_Roadster_Premium_Pack,privat,Angebot,15500,test,cabrio,2006,manuell,300,andere,60000,7,benzin,nissan,nein,19-03-2016 00:00,0,45699,21-03-2016 19:18
09-03-2016 01:50,Audi_A6_2.0_TDI,privat,Angebot,13500,control,limousine,2005,manuell,140,a6,125000,9,diesel,audi,nein,08-03-2016 00:00,0,22119,07-04-2016 00:45
26-03-2016 12:47,Volkswagen_Crafter_30_TDI_DPF__Kupplung_u._ZMS_Neu!_Klima,privat,Angebot,7550,control,bus,2008,manuell,136,andere,150000,9,diesel,volkswagen,nein,26-03-2016 00:00,0,24536,06-04-2016 00:17
02-04-2016 20:55,Audi_A4_1.6,privat,Angebot,1695,test,limousine,1997,manuell,101,a4,150000,10,benzin,audi,nein,02-04-2016 00:00,0,74889,06-04-2016 21:44
01-04-2016 05:02,Audi__A3_Sportback_Ambiente,privat,Angebot,24990,control,limousine,2014,manuell,150,a3,20000,12,diesel,audi,nein,01-04-2016 00:00,0,86697,07-04-2016 06:15
06-03-2016 10:06,Ford_Mondeo_2.0_Turnier_TDCi_Ambiente,privat,Angebot,500,control,kombi,2005,manuell,116,mondeo,150000,9,diesel,ford,ja,06-03-2016 00:00,0,57518,06-03-2016 11:26
16-03-2016 11:36,Volkswagen_Multivan_T4_TDI_7DC_UY2,privat,Angebot,8699,test,bus,1996,manuell,102,transporter,150000,10,diesel,volkswagen,nein,16-03-2016 00:00,0,37191,06-04-2016 06:45
20-03-2016 18:39,Mercedes_Benz_560_SEL,privat,Angebot,13300,test,limousine,1990,automatik,279,andere,150000,3,benzin,mercedes_benz,nein,20-03-2016 00:00,0,89079,20-03-2016 18:39
15-03-2016 07:59,Peugeot_307_CC_140_Sport,privat,Angebot,7000,test,cabrio,2007,manuell,140,3_reihe,80000,11,benzin,peugeot,nein,15-03-2016 00:00,0,24539,05-04-2016 17:21
08-03-2016 20:49,Citroen_jumpy_Serie_2,privat,Angebot,0,control,andere,2006,manuell,90,andere,150000,2,,citroen,,08-03-2016 00:00,0,47546,10-03-2016 18:19
03-04-2016 22:46,Vw_corrado_2.9_vr6_159.500_km_TÜV_neu,privat,Angebot,6000,control,coupe,1992,manuell,190,andere,150000,3,benzin,volkswagen,nein,03-04-2016 00:00,0,57439,05-04-2016 23:46
19-03-2016 12:56,Peugeot_206_automatik,privat,Angebot,1900,test,kleinwagen,1999,automatik,75,2_reihe,125000,11,benzin,peugeot,,19-03-2016 00:00,0,71332,27-03-2016 00:45
25-03-2016 21:40,Opel_corsa,privat,Angebot,699,test,,2018,manuell,0,corsa,150000,2,benzin,opel,nein,25-03-2016 00:00,0,33129,03-04-2016 02:46
10-03-2016 20:53,Peugeot_206,privat,Angebot,500,test,kleinwagen,2001,manuell,60,2_reihe,150000,4,benzin,peugeot,nein,10-03-2016 00:00,0,37355,21-03-2016 13:46
09-03-2016 17:46,Touran_2.0_TDI_DSG_Highline,privat,Angebot,2300,test,kombi,2004,,0,touran,150000,12,diesel,volkswagen,nein,09-03-2016 00:00,0,50674,09-03-2016 17:46
04-04-2016 23:53,Opel_Zafira_1.8_Edition,privat,Angebot,4950,control,bus,2006,manuell,140,zafira,150000,5,benzin,opel,nein,04-04-2016 00:00,0,34497,07-04-2016 09:15
29-03-2016 21:37,Corsa_C_1.4_16V_Sport_!_bitte_erst_durchlesen__!,privat,Angebot,799,test,kleinwagen,2002,manuell,90,corsa,150000,5,benzin,opel,ja,29-03-2016 00:00,0,39179,06-04-2016 07:46
05-03-2016 21:50,Opel_Astra_1.7_CDTI_DPF_Sport,privat,Angebot,6950,test,limousine,2010,manuell,125,astra,150000,2,diesel,opel,nein,05-03-2016 00:00,0,54317,07-03-2016 16:46
16-03-2016 18:50,Peugeot_308_e_HDi_FAP_115_Stop&Start_Style,privat,Angebot,8950,control,limousine,2013,manuell,114,3_reihe,100000,5,diesel,peugeot,nein,16-03-2016 00:00,0,55270,07-04-2016 03:16
03-04-2016 17:58,Smart_smart_fortwo_coupe_MHD__Klima__Top,privat,Angebot,4499,test,kleinwagen,2012,manuell,61,fortwo,80000,6,benzin,smart,nein,03-04-2016 00:00,0,48529,05-04-2016 18:17
11-03-2016 02:59,Renault_Laguna,privat,Angebot,890,control,limousine,2001,automatik,0,laguna,125000,12,benzin,renault,nein,11-03-2016 00:00,0,12099,06-04-2016 05:46
28-03-2016 14:49,Skoda_Roomster_Style__1_6_Liter_16_V,privat,Angebot,6850,test,,2017,manuell,105,roomster,80000,8,benzin,skoda,,28-03-2016 00:00,0,94259,06-04-2016 19:16
13-03-2016 00:56,Volkswagen_Golf_Variant_1.6_TDI_DPF_Style,privat,Angebot,11490,control,kombi,2011,manuell,105,golf,90000,8,diesel,volkswagen,nein,13-03-2016 00:00,0,31275,06-04-2016 13:46
03-04-2016 10:55,VW_Golf_GTi_7_Performance_DSG__KEYLESS_GO,privat,Angebot,23500,control,limousine,2013,automatik,230,golf,90000,7,benzin,volkswagen,,03-04-2016 00:00,0,38707,07-04-2016 11:46
06-04-2016 20:06,Volkswagen_Polo,privat,Angebot,1250,control,kleinwagen,2001,manuell,50,polo,150000,3,benzin,volkswagen,nein,06-04-2016 00:00,0,63225,06-04-2016 20:25
11-03-2016 20:45,Ford_Mondeo_Kombi,privat,Angebot,100,control,kombi,1998,manuell,0,mondeo,150000,9,benzin,ford,ja,11-03-2016 00:00,0,21683,12-03-2016 11:16
22-03-2016 22:06,Volvo_V40__achtfach_bereift,privat,Angebot,900,control,kombi,1999,manuell,115,v40,150000,3,benzin,volvo,nein,22-03-2016 00:00,0,35638,01-04-2016 18:21
17-03-2016 10:52,Astra_f_1.6_16v_x16xel,privat,Angebot,250,test,limousine,1996,automatik,105,astra,150000,6,benzin,opel,ja,17-03-2016 00:00,0,45307,20-03-2016 12:16
21-03-2016 10:54,VW_PRITSCHE_T1_BULLI_1967,privat,Angebot,10500,test,bus,1967,manuell,0,transporter,5000,0,benzin,volkswagen,,21-03-2016 00:00,0,22303,06-04-2016 04:46
19-03-2016 19:45,Golf_4_V5_Kompressor_no_VR6_.:R32,privat,Angebot,6250,control,limousine,1999,manuell,222,golf,125000,3,,volkswagen,nein,19-03-2016 00:00,0,66125,07-04-2016 07:17
08-03-2016 11:53,Opel_Corsa_1.7_DI_16V,privat,Angebot,1700,control,kleinwagen,2003,manuell,65,corsa,150000,2,diesel,opel,nein,08-03-2016 00:00,0,53844,12-03-2016 03:44
08-03-2016 17:44,Smart_for_four_1_1,privat,Angebot,1550,control,kleinwagen,2005,manuell,75,forfour,150000,0,benzin,smart,,08-03-2016 00:00,0,93495,29-03-2016 00:15
02-04-2016 15:48,Audi_S1_Sportback___Vollaustattung_+_Winterreifen,privat,Angebot,26750,control,kleinwagen,2014,manuell,231,andere,40000,7,benzin,audi,nein,02-04-2016 00:00,0,63834,06-04-2016 14:45
03-04-2016 15:55,Audi_A6_Avant_2.8,privat,Angebot,3500,test,kombi,2000,automatik,193,a6,150000,7,benzin,audi,nein,03-04-2016 00:00,0,89335,05-04-2016 15:16
10-03-2016 17:38,Opel_Corsa_12V,privat,Angebot,1200,control,kleinwagen,1999,manuell,54,corsa,150000,6,benzin,opel,nein,10-03-2016 00:00,0,83512,18-03-2016 02:16
08-03-2016 21:54,Toyota_Avensis_Combi_2.0_D_4D_Edition,privat,Angebot,9250,control,kombi,2011,manuell,126,avensis,150000,1,diesel,toyota,nein,08-03-2016 00:00,0,49504,06-04-2016 04:16
14-03-2016 19:58,"Vw_golf2_""""nur_heute""""_sofort_abholen",privat,Angebot,400,control,,1995,,0,golf,150000,3,benzin,volkswagen,,14-03-2016 00:00,0,46119,15-03-2016 15:18
11-03-2016 18:58,Ford_Focus_Turnier_1.6_16V_Ghia,privat,Angebot,8500,test,kombi,2010,manuell,101,focus,40000,6,benzin,ford,nein,11-03-2016 00:00,0,86343,06-04-2016 00:16
01-04-2016 00:39,Fiat_500C_1.2_8V_POP,privat,Angebot,13000,test,cabrio,2014,automatik,69,500,10000,11,benzin,fiat,nein,31-03-2016 00:00,0,59494,07-04-2016 02:44
14-03-2016 16:47,Peugeot_207_CC_120_VTi_Sport_in_super_Zustand,privat,Angebot,6000,test,cabrio,2007,manuell,120,2_reihe,150000,6,benzin,peugeot,nein,14-03-2016 00:00,0,51789,20-03-2016 04:19
24-03-2016 10:51,BMW_316_ti__COMPACT_M_PAKET_MIT_EINPARKHILFE,privat,Angebot,3500,test,kleinwagen,2004,manuell,105,3er,150000,3,benzin,bmw,,24-03-2016 00:00,0,52538,02-04-2016 23:49
07-03-2016 17:43,Volkswagen_Touran_2.0_TDI_Highline,privat,Angebot,5300,test,bus,2004,manuell,136,touran,150000,4,diesel,volkswagen,nein,07-03-2016 00:00,0,82194,09-03-2016 14:15
29-03-2016 18:50,Seat_Leon_2.0_T_FSI_Cupra,privat,Angebot,13750,control,limousine,2008,manuell,241,leon,100000,7,benzin,seat,nein,29-03-2016 00:00,0,48465,06-04-2016 04:45
21-03-2016 22:57,Opel_Combo_1.3_CDTI_DPF,privat,Angebot,3200,control,kombi,2011,manuell,75,combo,150000,3,diesel,opel,ja,21-03-2016 00:00,0,86931,05-04-2016 13:17
30-03-2016 11:53,Opel_Astra_1_9_CDTI_DPF_AHK,privat,Angebot,4250,test,kombi,2007,manuell,101,astra,150000,4,diesel,opel,nein,30-03-2016 00:00,0,33189,07-04-2016 02:45
28-03-2016 22:39,Audi_A3_1.6,privat,Angebot,4999,control,limousine,2004,manuell,102,a3,150000,6,benzin,audi,nein,28-03-2016 00:00,0,84367,07-04-2016 06:16
09-03-2016 16:56,Mazda_Premacy_zu_verkaufen,privat,Angebot,1500,test,bus,2003,,0,andere,150000,1,diesel,mazda,,09-03-2016 00:00,0,27446,15-03-2016 22:16
25-03-2016 11:44,Smart_Cdi_in_guter_Zustand_Motor_und_Getriebe_wie_neue,privat,Angebot,3400,test,limousine,2006,manuell,95,forfour,150000,9,diesel,smart,nein,25-03-2016 00:00,0,73760,06-04-2016 11:45
22-03-2016 13:54,BMW_318d_Touring_M_Sportpaket_Navi_SHZ_Leder_20_Zoll,privat,Angebot,23000,control,kombi,2013,manuell,143,3er,70000,2,diesel,bmw,nein,22-03-2016 00:00,0,97241,06-04-2016 02:46
12-03-2016 23:51,Porsche_914,privat,Angebot,19800,control,cabrio,1975,manuell,73,andere,150000,7,benzin,porsche,nein,12-03-2016 00:00,0,85051,21-03-2016 14:18
12-03-2016 12:25,Volkswagen_Touareg_3.0_V6_TDI_DPF_Automatik,privat,Angebot,9800,test,suv,2005,automatik,224,touareg,150000,12,diesel,volkswagen,nein,12-03-2016 00:00,0,55257,30-03-2016 03:45
12-03-2016 13:42,Volkswagen_Polo_1.4_Fun_viele_Neuteile__Inspektion_neu,privat,Angebot,4190,control,kleinwagen,2004,manuell,75,polo,150000,10,benzin,volkswagen,nein,12-03-2016 00:00,0,83646,31-03-2016 19:17
14-03-2016 07:00,Mercedes_Benz_CLA_200_7G_DCT_AMG_Line,privat,Angebot,27800,control,coupe,2013,automatik,156,andere,30000,9,benzin,mercedes_benz,nein,14-03-2016 00:00,0,22113,29-03-2016 01:17
22-03-2016 17:37,Fiat_Punto_60_Grau_Metallic,privat,Angebot,900,control,kleinwagen,1997,manuell,60,punto,50000,8,benzin,fiat,ja,22-03-2016 00:00,0,37214,04-04-2016 07:44
21-03-2016 10:53,Lupo_1l_Maschine_an_Bastler,privat,Angebot,500,test,kleinwagen,1998,manuell,0,lupo,150000,10,benzin,volkswagen,,21-03-2016 00:00,0,26871,21-03-2016 10:53
12-03-2016 04:36,Jeep_Grand_Cherokee_3.0_CRD_Automatik,privat,Angebot,14900,control,suv,2008,automatik,218,grand,150000,9,diesel,jeep,nein,12-03-2016 00:00,0,67310,12-03-2016 21:44
15-03-2016 20:53,Volvo_V40_1.6,privat,Angebot,1250,test,kombi,2000,manuell,109,v40,150000,3,benzin,volvo,ja,15-03-2016 00:00,0,57562,28-03-2016 20:46
28-03-2016 18:18,BMW_M3_Facelift__Handschalter__CSL_Front__CSL_Bremse,privat,Angebot,22500,control,coupe,2004,manuell,343,m_reihe,150000,8,benzin,bmw,nein,27-03-2016 00:00,0,57627,05-04-2016 21:44
26-03-2016 14:56,Audi_A6_1_9_TDI_mit_131_PS,privat,Angebot,2550,control,limousine,2001,manuell,131,a6,150000,0,,audi,,26-03-2016 00:00,0,32339,26-03-2016 14:56
19-03-2016 00:36,MERCEDES_C_Klasse_200_Kompressor_Sportcoupe_Bj._03__Sauber!,privat,Angebot,4800,control,coupe,2003,manuell,163,c_klasse,150000,6,benzin,mercedes_benz,nein,19-03-2016 00:00,0,73430,05-04-2016 23:16
09-03-2016 20:52,Mitsubishi_Outlander_2.4_2WD_Plus,privat,Angebot,10999,test,limousine,2010,manuell,170,outlander,70000,3,benzin,mitsubishi,nein,09-03-2016 00:00,0,18311,21-03-2016 05:17
21-03-2016 17:54,Fiat_Punto_1.2_16V_TÜV_NEU,privat,Angebot,1700,control,kleinwagen,2004,manuell,80,punto,125000,12,benzin,fiat,nein,21-03-2016 00:00,0,53844,30-03-2016 05:45
